id_ibge,regiao_cptec,nome,uf,latitude,longitude,altitude
4305850,1599,"Coqueiros do Sul",RS,-28.1189,-52.7825,601
4305871,1619,"Coronel Barros",RS,-28.3831,-54.0656,311
4305900,1620,"Coronel Bicaco",RS,-27.7156,-53.7014,468
4305934,5753,"Coronel Pilar",RS,-29.2700,-51.6800,507
4305959,1659,Cotiporã,RS,-28.9944,-51.6958,609
4305975,1663,Coxilha,RS,-28.1272,-52.2961,721
4306007,1674,Crissiumal,RS,-27.4997,-54.1011,410
4306056,1677,Cristal,RS,-30.9997,-52.0483,500
4306072,1678,"Cristal do Sul",RS,-27.4539,-53.2464,369
4306106,1695,"Cruz Alta",RS,-28.6386,-53.6064,452
4306130,5754,Cruzaltense,RS,-27.6700,-52.6300,529
4306205,1706,"Cruzeiro do Sul",RS,-29.5128,-51.9853,37
4306304,1750,"David Canabarro",RS,-28.3875,-51.8481,682
4306320,1761,Derrubadas,RS,-27.2647,-53.8608,485
4306353,1768,"Dezesseis de Novembro",RS,-28.2253,-55.0458,178
4306379,1778,"Dilermando de Aguiar",RS,-29.7064,-54.2083,127
4306403,1800,"Dois Irmãos",RS,-29.5803,-51.0853,166
4306429,1801,"Dois Irmãos das Missões",RS,-27.6592,-53.5314,527
4306452,1804,"Dois Lajeados",RS,-28.9836,-51.8369,450
4306502,1814,"Dom Feliciano",RS,-30.7042,-52.1075,154
4306601,1818,"Dom Pedrito",RS,-30.9828,-54.6731,141
4306551,1820,"Dom Pedro de Alcântara",RS,-29.3694,-49.8497,37
4306700,1827,"Dona Francisca",RS,-29.6217,-53.3572,49
4306734,1842,"Doutor Maurício Cardoso",RS,-27.5058,-54.3608,282
4306759,1844,"Doutor Ricardo",RS,-29.0858,-51.9917,499
4306767,1864,"Eldorado do Sul",RS,-30.0839,-51.6161,19
4306809,1877,Encantado,RS,-29.2361,-51.8697,58
4306908,1880,"Encruzilhada do Sul",RS,-30.5439,-52.5219,432
4306924,1887,"Engenho Velho",RS,-27.7081,-52.9128,506
4306957,1894,"Entre Rios do Sul",RS,-27.5281,-52.7325,605
4306932,1889,Entre-Ijuís,RS,-28.3589,-54.2678,215
4306973,1898,Erebango,RS,-27.8553,-52.3019,763
4307005,1899,Erechim,RS,-27.6342,-52.2739,783
4307054,1903,Ernestina,RS,-28.4989,-52.5733,493
4307203,1904,"Erval Grande",RS,-27.3906,-52.5706,763
4307302,1905,"Erval Seco",RS,-27.5492,-53.5042,425
4307401,1909,Esmeralda,RS,-28.0536,-51.1903,956
4307450,1913,"Esperança do Sul",RS,-27.3553,-53.9922,387
4307500,1926,Espumoso,RS,-28.7247,-52.8497,357
4307559,1927,Estação,RS,-27.9108,-52.2600,680
4307609,1929,"Estância Velha",RS,-29.6483,-51.1739,44
4307708,1930,Esteio,RS,-29.8614,-51.1792,11
4307807,1934,Estrela,RS,-29.5019,-51.9664,39
4307815,1942,"Estrela Velha",RS,-29.1767,-53.1592,394
4307831,1945,"Eugênio de Castro",RS,-28.5261,-54.1492,315
4307864,1954,"Fagundes Varela",RS,-28.8808,-51.6975,610
4307906,1961,Farroupilha,RS,-29.2250,-51.3478,783
4308003,1968,"Faxinal do Soturno",RS,-29.5747,-53.4447,53
4308052,1970,Faxinalzinho,RS,-27.4242,-52.6731,742
4308078,1973,"Fazenda Vilanova",RS,-29.5894,-51.8250,145
4308102,1985,Feliz,RS,-29.4508,-51.3064,68
4308201,2017,"Flores da Cunha",RS,-29.0289,-51.1817,756
4308250,2028,"Floriano Peixoto",RS,-27.8606,-52.0844,662
4308300,2033,"Fontoura Xavier",RS,-28.9828,-52.3458,773
4308409,2035,Formigueiro,RS,-30.0003,-53.4992,129
4308433,5755,Forquetinha,RS,-29.3700,-52.0800,50
4308458,2049,"Fortaleza dos Valos",RS,-28.7972,-53.2228,406
4308508,2071,"Frederico Westphalen",RS,-27.3592,-53.3944,522
4308607,2099,Garibaldi,RS,-29.2561,-51.5336,617
4308656,2102,Garruchos,RS,-28.1836,-55.6389,69
4308706,2107,Gaurama,RS,-27.5842,-52.0942,787
4308805,2111,"General Câmara",RS,-29.9050,-51.7603,35
4308854,2117,Gentil,RS,-28.4303,-52.0356,774
4308904,2120,"Getúlio Vargas",RS,-27.8903,-52.2275,637
4309001,2123,Giruá,RS,-28.0283,-54.3497,429
4309050,2130,Glorinha,RS,-29.8806,-50.7831,58
4309100,2169,Gramado,RS,-29.3786,-50.8739,825
4309126,2170,"Gramado dos Loureiros",RS,-27.4439,-52.9175,520
4309159,2171,"Gramado Xavier",RS,-29.2681,-52.5789,463
4309209,2179,Gravataí,RS,-29.9444,-50.9919,26
4309258,2184,Guabiju,RS,-28.5408,-51.6903,720
4309308,2188,Guaíba,RS,-30.1139,-51.3250,23
4309407,2208,Guaporé,RS,-28.8456,-51.8903,478
4309506,2225,"Guarani das Missões",RS,-28.1408,-54.5581,267
4309555,2263,Harmonia,RS,-29.5478,-51.4256,126
4307104,2268,Herval,RS,-32.0236,-53.3956,287
4309571,2270,Herveiras,RS,-29.4067,-52.6525,530
4309605,2277,Horizontina,RS,-27.6258,-54.3078,343
4309654,2280,"Hulha Negra",RS,-31.4042,-53.8694,196
4309704,2282,Humaitá,RS,-27.5631,-53.9742,466
4309753,2292,Ibarama,RS,-29.4194,-53.1347,317
4309803,2300,Ibiaçá,RS,-28.0569,-51.8547,620
4309902,2320,Ibiraiaras,RS,-28.3700,-51.6364,776
4309951,2325,Ibirapuitã,RS,-28.6247,-52.5114,641
4310009,2329,Ibirubá,RS,-28.6275,-53.0897,416
4310108,2364,Igrejinha,RS,-29.5744,-50.7903,18
4310207,2375,Ijuí,RS,-28.3878,-53.9147,328
,5854,"Ilha dos Marinheiros",RS,-32.0136,-52.1325,8
4310306,2384,Ilópolis,RS,-28.9267,-52.1242,683
4310330,2388,Imbé,RS,-29.9753,-50.1281,500
4310363,2393,Imigrante,RS,-29.3553,-51.7769,100
4310405,2404,Independência,RS,-27.8333,-54.1883,372
4310413,2415,Inhacorá,RS,-27.8831,-54.0169,358
4310439,2435,Ipê,RS,-28.8200,-51.2792,750
4310462,2446,"Ipiranga do Sul",RS,-27.9367,-52.4264,650
4310504,2469,Iraí,RS,-27.1936,-53.2506,235
4310538,2490,Itaara,RS,-29.6097,-53.7647,425
4310553,2510,Itacurubi,RS,-28.7953,-55.2353,160
,5853,Itaimbezinho,RS,-28.6442,-50.6372,1025
4310579,2603,Itapuca,RS,-28.7797,-52.1722,660
4310603,2609,Itaqui,RS,-29.1253,-56.5531,57
4310652,5756,Itati,RS,-29.4800,-50.1000,300
4310702,2621,"Itatiba do Sul",RS,-27.3867,-52.4528,771
4310751,2665,Ivorá,RS,-29.5203,-53.5806,120
4310801,2666,Ivoti,RS,-29.5911,-51.1606,127
4310850,2672,Jaboticaba,RS,-27.6308,-53.2772,561
4310876,5757,Jacuizinho,RS,-29.0200,-53.0500,283
4310900,2693,Jacutinga,RS,-27.7289,-52.5350,577
4311007,2697,Jaguarão,RS,-32.5661,-53.3758,26
4311106,2701,Jaguari,RS,-29.4975,-54.6900,112
4311122,2737,Jaquirana,RS,-28.8847,-50.3578,927
4311130,2752,Jari,RS,-29.2914,-54.2239,441
4311155,2807,Jóia,RS,-28.6467,-54.1222,302
4311205,2835,"Júlio de Castilhos",RS,-29.2269,-53.6817,513
4311239,5758,"Lagoa Bonita do Sul",RS,-29.4800,-53.0000,572
4311270,2901,"Lagoa dos Três Cantos",RS,-28.5708,-52.8578,482
4311304,2912,"Lagoa Vermelha",RS,-28.2086,-51.5258,801
4311254,2913,Lagoão,RS,-29.2350,-52.7958,577
4311403,2922,Lajeado,RS,-29.4669,-51.9614,31
4311429,2923,"Lajeado do Bugre",RS,-27.6894,-53.1817,424
4311502,2956,"Lavras do Sul",RS,-30.8131,-53.8950,277
4311601,2968,"Liberato Salzano",RS,-27.6000,-53.0728,360
4311627,2983,"Lindolfo Collor",RS,-29.5969,-51.2094,40
4311643,2984,"Linha Nova",RS,-29.4675,-51.2008,365
4311718,3028,Maçambará,RS,-29.1428,-56.0650,110
4311700,3038,Machadinho,RS,-27.5669,-51.6678,757
4311734,3077,Mampituba,RS,-29.2114,-49.9347,37
4311759,3097,"Manoel Viana",RS,-29.5892,-55.4828,113
4311775,3102,Maquiné,RS,-29.6750,-50.2072,12
4311791,3124,Maratá,RS,-29.5489,-51.5539,30
4311809,3126,Marau,RS,-28.4492,-52.2000,571
4311908,3133,"Marcelino Ramos",RS,-27.4617,-51.9064,405
4311981,3149,"Mariana Pimentel",RS,-30.3525,-51.5831,119
4312005,3150,"Mariano Moro",RS,-27.3539,-52.1472,475
4312054,3172,"Marques de Souza",RS,-29.3275,-52.0925,69
4312104,3187,Mata,RS,-29.5656,-54.4603,127
4312138,3207,"Mato Castelhano",RS,-28.2783,-52.1917,740
4312153,3209,"Mato Leitão",RS,-29.5244,-52.1286,81
4312179,5759,"Mato Queimado",RS,-28.2500,-54.6000,224
4312203,3228,"Maximiliano de Almeida",RS,-27.6322,-51.8033,583
4312252,3262,"Minas do Leão",RS,-30.1267,-52.0475,64
4312302,3276,Miraguaí,RS,-27.4942,-53.6861,488
4312351,3324,Montauri,RS,-28.6519,-52.0700,449
4312377,3332,"Monte Alegre dos Campos",RS,-28.6831,-50.7828,926
4312385,3338,"Monte Belo do Sul",RS,-29.1628,-51.6317,645
4312401,3356,Montenegro,RS,-29.6886,-51.4611,31
4312427,3369,Mormaço,RS,-28.6922,-52.6922,410
4312443,3374,"Morrinhos do Sul",RS,-29.3650,-49.9347,180
4312450,3384,"Morro Redondo",RS,-31.5883,-52.6319,245
4312476,3385,"Morro Reuter",RS,-29.5381,-51.0808,492
4312500,3392,Mostardas,RS,-31.1069,-50.9211,17
4312609,3399,Muçum,RS,-29.1647,-51.8678,77
4312617,3402,"Muitos Capões",RS,-28.3142,-51.1817,937
4312625,3403,Muliterno,RS,-28.3294,-51.7675,824
4312658,3430,Não-Me-Toque,RS,-28.4592,-52.8208,514
4312674,3455,"Nicolau Vergueiro",RS,-28.5358,-52.4642,567
4312708,3466,Nonoai,RS,-27.3617,-52.7714,584
4312757,3481,"Nova Alvorada",RS,-28.6775,-52.1664,427
4312807,3486,"Nova Araçá",RS,-28.6594,-51.7450,597
4312906,3490,"Nova Bassano",RS,-28.7236,-51.7047,563
4312955,3492,"Nova Boa Vista",RS,-27.9942,-52.9789,435
4313003,3495,"Nova Bréscia",RS,-29.2144,-52.0275,322
4313011,3500,"Nova Candelária",RS,-27.6072,-54.1069,303
4313037,3511,"Nova Esperança do Sul",RS,-29.4097,-54.8292,318
4313060,3521,"Nova Hartz",RS,-29.5825,-50.9022,36
4313086,3549,"Nova Pádua",RS,-29.0286,-51.3067,638
4313102,3550,"Nova Palma",RS,-29.4717,-53.4689,117
4313201,3552,"Nova Petrópolis",RS,-29.3764,-51.1144,579
4313300,3555,"Nova Prata",RS,-28.7839,-51.6100,662
4313334,3557,"Nova Ramada",RS,-28.0642,-53.6972,511
4313359,3561,"Nova Roma do Sul",RS,-28.9903,-51.4081,591
4313375,3566,"Nova Santa Rita",RS,-29.8567,-51.2739,63
4313490,3586,"Novo Barreiro",RS,-27.9092,-53.1081,449
4313391,3588,"Novo Cabrais",RS,-29.7353,-52.9483,50
4313409,3591,"Novo Hamburgo",RS,-29.6783,-51.1306,57
4313425,3601,"Novo Machado",RS,-27.5736,-54.5053,256
4313441,3611,"Novo Tiradentes",RS,-27.5625,-53.1819,384
4313466,5760,"Novo Xingu",RS,-27.7300,-53.0500,403
4313508,3658,Osório,RS,-29.8867,-50.2697,16
4313607,3700,"Paim Filho",RS,-27.7106,-51.7606,576
4313656,3716,"Palmares do Sul",RS,-30.2578,-50.5097,9
4313706,3722,"Palmeira das Missões",RS,-27.8994,-53.3136,639
4313805,3737,Palmitinho,RS,-27.3550,-53.5550,516
4313904,3742,Panambi,RS,-28.2925,-53.5017,418
4313953,3746,"Pantano Grande",RS,-30.1914,-52.3736,100
4314001,3758,Paraí,RS,-28.5942,-51.7856,657
4314027,3766,"Paraíso do Sul",RS,-29.6686,-53.1489,108
4314035,3796,"Pareci Novo",RS,-29.6383,-51.3975,29
4314050,3810,Parobé,RS,-29.6286,-50.8347,133
4314068,3813,"Passa Sete",RS,-29.4533,-52.9614,589
4314076,3824,"Passo do Sobrado",RS,-29.7481,-52.2747,109
4314100,3825,"Passo Fundo",RS,-28.2628,-52.4067,687
4314134,5761,"Paulo Bento",RS,-27.7000,-52.4200,593
4314159,3863,Paverama,RS,-29.5517,-51.7303,105
4314175,5762,"Pedras Altas",RS,-31.7200,-53.5800,384
4314209,3906,"Pedro Osório",RS,-31.8642,-52.8233,31
4314308,3913,Pejuçara,RS,-28.4233,-53.6558,449
4314407,3914,Pelotas,RS,-31.7719,-52.3425,17
4314423,3952,"Picada Café",RS,-29.4442,-51.1364,106
4314456,3985,Pinhal,RS,-27.5108,-53.2150,368
4314464,5763,"Pinhal da Serra",RS,-27.8700,-51.1800,926
4314472,3987,"Pinhal Grande",RS,-29.3461,-53.3067,394
4314498,3994,"Pinheirinho do Vale",RS,-27.2097,-53.6119,187
4314506,3996,"Pinheiro Machado",RS,-31.5783,-53.3811,439
,5764,"Pinto Bandeira",RS,-29.0800,-51.4500,600
4314555,4026,Pirapó,RS,-28.0447,-55.1989,125
4314605,4033,Piratini,RS,-31.4481,-53.1042,349
4314704,4060,Planalto,RS,-27.3289,-53.0586,568
4314753,4071,"Poço das Antas",RS,-29.4494,-51.6708,120
4314779,4097,Pontão,RS,-28.0592,-52.6772,683
4314787,4104,"Ponte Preta",RS,-27.6539,-52.4881,547
4314803,4119,Portão,RS,-29.7017,-51.2419,45
4314902,237,"Porto Alegre",RS,-30.0331,-51.2300,3
4315008,4146,"Porto Lucena",RS,-27.8561,-55.0164,114
4315057,4147,"Porto Mauá",RS,-27.5753,-54.6681,142
4315073,4156,"Porto Vera Cruz",RS,-27.7361,-54.9006,127
4315107,4159,"Porto Xavier",RS,-27.9056,-55.1375,115
4315131,4169,"Pouso Novo",RS,-29.1708,-52.2075,527
4315149,4206,"Presidente Lucena",RS,-29.5194,-51.1781,75
4315156,4225,Progresso,RS,-29.2442,-52.3122,536
4315172,4228,"Protásio Alves",RS,-28.7572,-51.4728,637
4315206,4233,Putinga,RS,-29.0019,-52.1542,435
4315305,4236,Quaraí,RS,-30.3875,-56.4514,112
4315313,5735,"Quatro Irmãos",RS,-27.8200,-52.4000,715
4315321,4256,Quevedos,RS,-29.3525,-54.0717,410
4315354,4261,"Quinze de Novembro",RS,-28.7483,-53.0936,355
4315404,4294,Redentora,RS,-27.6644,-53.6378,545
4315453,4300,Relvado,RS,-29.1114,-52.0717,297
4315503,4313,"Restinga Seca",RS,-29.8133,-53.3750,49
4315552,4391,"Rio dos Índios",RS,-27.3003,-52.8408,595
4315602,4397,"Rio Grande",RS,-32.0350,-52.0986,5
4315701,4409,"Rio Pardo",RS,-29.9897,-52.3781,47
4315750,4424,Riozinho,RS,-29.6411,-50.4525,90
4315800,4428,"Roca Sales",RS,-29.2842,-51.8675,60
4315909,4432,"Rodeio Bonito",RS,-27.4706,-53.1689,371
4315958,5765,Rolador,RS,-28.2500,-54.8000,212
4316006,4438,Rolante,RS,-29.6506,-50.5758,38
4316105,4443,"Ronda Alta",RS,-27.7667,-52.8019,450
4316204,4444,Rondinha,RS,-27.8281,-52.9097,440
4316303,4448,"Roque Gonzales",RS,-28.1314,-55.0256,151
4316402,4455,"Rosário do Sul",RS,-30.2583,-54.9142,125
4316428,4474,"Sagrada Família",RS,-27.7069,-53.1356,395
4316436,4477,"Saldanha Marinho",RS,-28.3933,-53.0947,525
4316451,4501,"Salto do Jacuí",RS,-29.0883,-53.2125,322
4316477,4505,"Salvador das Missões",RS,-28.1264,-54.8353,216
4316501,4506,"Salvador do Sul",RS,-29.4383,-51.5114,493
4316600,4510,Sananduva,RS,-27.9497,-51.8067,636
4316709,4525,"Santa Bárbara do Sul",RS,-28.3583,-53.2472,511
4316733,5766,"Santa Cecília do Sul",RS,-28.1500,-51.9200,627
4316758,4534,"Santa Clara do Sul",RS,-29.4689,-52.0875,117
4316808,4554,"Santa Cruz do Sul",RS,-29.7175,-52.4258,73
4316972,5767,"Santa Margarida do Sul",RS,-30.3800,-54.0800,110
4316907,4599,"Santa Maria",RS,-29.6842,-53.8069,151
4316956,4607,"Santa Maria do Herval",RS,-29.4981,-50.9928,371
4317202,4634,"Santa Rosa",RS,-27.8708,-54.4814,277
4317251,4648,"Santa Tereza",RS,-29.1689,-51.7353,87
4317301,4660,"Santa Vitória do Palmar",RS,-33.5189,-53.3681,23
4317004,4664,"Santana da Boa Vista",RS,-30.8719,-53.1153,306
4317103,4679,"Santana do Livramento",RS,-30.8908,-55.5328,208
4317400,4695,Santiago,RS,-29.1917,-54.8672,409
4317509,4705,"Santo Ângelo",RS,-28.2992,-54.2631,281
4317608,4709,"Santo Antônio da Patrulha",RS,-29.8175,-50.5197,131
4317707,4711,"Santo Antônio das Missões",RS,-28.5114,-55.2278,213
4317558,4729,"Santo Antônio do Palma",RS,-28.4969,-52.0247,669
4317756,4732,"Santo Antônio do Planalto",RS,-28.3961,-52.6911,558
4317806,4739,"Santo Augusto",RS,-27.8508,-53.7772,528
4317905,4740,"Santo Cristo",RS,-27.8239,-54.6628,283
4317954,4743,"Santo Expedito do Sul",RS,-27.9083,-51.6447,662
4318002,4767,"São Borja",RS,-28.6606,-56.0044,123
4318051,4793,"São Domingos do Sul",RS,-28.5308,-51.8878,660
4318101,4810,"São Francisco de Assis",RS,-29.5503,-55.1311,151
4318200,4815,"São Francisco de Paula",RS,-29.4481,-50.5836,907
4318309,4827,"São Gabriel",RS,-30.3364,-54.3200,114
4318408,4847,"São Jerônimo",RS,-29.9592,-51.7222,29
4318424,4865,"São João da Urtiga",RS,-27.8203,-51.8275,745
4318432,4891,"São João do Polêsine",RS,-29.6139,-53.4456,37
4318440,4905,"São Jorge",RS,-28.5006,-51.7036,640
4318457,4921,"São José das Missões",RS,-27.7800,-53.1217,509
4318465,4943,"São José do Herval",RS,-29.0442,-52.2953,680
4318481,4944,"São José do Hortêncio",RS,-29.5306,-51.2481,100
4318499,4945,"São José do Inhacorá",RS,-27.7247,-54.1292,220
4318507,4949,"São José do Norte",RS,-32.0147,-52.0417,4
4318606,4950,"São José do Ouro",RS,-27.7694,-51.5944,769
4318614,5768,"São José do Sul",RS,-29.6000,-51.4700,64
4318622,4961,"São José dos Ausentes",RS,-28.7483,-50.0658,116
4318705,4969,"São Leopoldo",RS,-29.7603,-51.1472,15
4318804,4974,"São Lourenço do Sul",RS,-31.3653,-51.9783,19
4318903,4985,"São Luiz Gonzaga",RS,-28.4083,-54.9608,231
4319000,4989,"São Marcos",RS,-28.9711,-51.0681,746
4319109,4990,"São Martinho",RS,-27.7072,-53.9686,448
4319125,4992,"São Martinho da Serra",RS,-29.5378,-53.8547,453
4319158,5001,"São Miguel das Missões",RS,-28.5628,-54.5542,305
4319208,5017,"São Nicolau",RS,-28.1825,-55.2672,148
4319307,5019,"São Paulo das Missões",RS,-28.0214,-54.9361,157
4319356,5027,"São Pedro da Serra",RS,-29.4211,-51.5133,463
4319364,5769,"São Pedro das Missões",RS,-27.4600,-53.2500,541
4319372,5030,"São Pedro do Butiá",RS,-28.1244,-54.8872,194
4319406,5036,"São Pedro do Sul",RS,-29.6206,-54.1789,173
4319505,5060,"São Sebastião do Caí",RS,-29.5867,-51.3756,17
4319604,5070,"São Sepé",RS,-30.1606,-53.5653,85
4319703,5078,"São Valentim",RS,-27.5583,-52.5236,836
4319711,5079,"São Valentim do Sul",RS,-29.0469,-51.7650,550
4319737,5081,"São Valério do Sul",RS,-27.7872,-53.9369,421
4319752,5082,"São Vendelino",RS,-29.3689,-51.3769,100
4319802,5086,"São Vicente do Sul",RS,-29.6917,-54.6794,129
4319901,5092,Sapiranga,RS,-29.6381,-51.0069,57
4320008,5097,"Sapucaia do Sul",RS,-29.8247,-51.1483,23
4320107,5100,Sarandi,RS,-27.9439,-52.9231,503
4320206,5119,Seberi,RS,-27.4781,-53.4025,546
4320230,5120,"Sede Nova",RS,-27.6347,-53.9456,460
4320263,5121,Segredo,RS,-29.3414,-52.9792,330
4320305,5122,Selbach,RS,-28.6286,-52.9525,404
4320321,5141,"Senador Salgado Filho",RS,-28.0308,-54.5431,336
4320354,5147,"Sentinela do Sul",RS,-30.6114,-51.5789,600
4320404,5149,"Serafina Corrêa",RS,-28.7117,-51.9350,509
4320453,5153,Sério,RS,-29.3833,-52.2686,626
4320503,5193,Sertão,RS,-27.9797,-52.2597,735
4320552,5194,"Sertão Santana",RS,-30.4603,-51.6033,75
4320578,5198,"Sete de Setembro",RS,-28.1311,-54.4633,273
4320602,5202,"Severiano de Almeida",RS,-27.4331,-52.1161,476
4320651,5211,"Silveira Martins",RS,-29.6425,-53.5856,431
4320677,5223,Sinimbu,RS,-29.5386,-52.5217,77
4320701,5235,Sobradinho,RS,-29.4214,-53.0286,427
4320800,5243,Soledade,RS,-28.8183,-52.5103,726
4320859,5269,Tabaí,RS,-29.6431,-51.6822,79
4320909,5314,Tapejara,RS,-28.0681,-52.0139,658
4321006,5315,Tapera,RS,-28.6261,-52.8700,409
4321105,5318,Tapes,RS,-30.6733,-51.3958,7
4321204,5326,Taquara,RS,-29.6506,-50.7806,57
4321303,5331,Taquari,RS,-29.7997,-51.8644,54
4321329,5336,"Taquaruçu do Sul",RS,-27.4000,-53.4672,545
4321352,5349,Tavares,RS,-31.2872,-51.0936,15
4321402,5362,"Tenente Portela",RS,-27.3711,-53.7583,390
4321436,5377,"Terra de Areia",RS,-29.5853,-50.0708,14
4321451,5386,Teutônia,RS,-29.4481,-51.8064,100
4321469,5770,"Tio Hugo",RS,-28.5700,-52.5800,470
4321477,5406,"Tiradentes do Sul",RS,-27.3975,-54.0839,407
4321493,5422,Toropi,RS,-29.4783,-54.2281,133
4321501,5424,Torres,RS,-29.3353,-49.7269,16
4321600,5434,Tramandaí,RS,-29.9847,-50.1336,8
4321626,5435,Travesseiro,RS,-29.2942,-52.0553,86
4321634,5438,"Três Arroios",RS,-27.4981,-52.1489,580
4321667,5441,"Três Cachoeiras",RS,-29.4556,-49.9244,15
4321709,5443,"Três Coroas",RS,-29.5169,-50.7778,56
4321808,5444,"Três de Maio",RS,-27.7733,-54.2400,343
4321832,5445,"Três Forquilhas",RS,-29.5369,-50.0644,15
4321857,5449,"Três Palmeiras",RS,-27.6147,-52.8436,662
4321907,5450,"Três Passos",RS,-27.4556,-53.9319,451
4321956,5459,"Trindade do Sul",RS,-27.5203,-52.8833,640
4322004,5462,Triunfo,RS,-29.9433,-51.7181,31
4322103,5470,Tucunduva,RS,-27.6569,-54.4403,223
4322152,5476,Tunas,RS,-29.1031,-52.9561,339
4322186,5483,"Tupanci do Sul",RS,-27.9253,-51.5364,824
4322202,5484,Tupanciretã,RS,-29.0806,-53.8358,465
4322251,5485,Tupandi,RS,-29.4764,-51.4211,63
4322301,5486,Tuparendi,RS,-27.7564,-54.4817,328
4322327,5497,Turuçu,RS,-31.4217,-52.1783,30
4322343,5520,Ubiretama,RS,-28.0461,-54.6806,208
4322350,5538,"União da Serra",RS,-28.7953,-52.0369,520
4322376,5546,Unistalda,RS,-29.0472,-55.1503,361
4322400,5565,Uruguaiana,RS,-29.7547,-57.0883,66
4322509,5573,Vacaria,RS,-28.5122,-50.9339,971
4322533,5576,"Vale do Sol",RS,-29.6036,-52.6831,500
4322541,5577,"Vale Real",RS,-29.3983,-51.2536,450
4322525,5578,"Vale Verde",RS,-29.7869,-52.1842,91
4322558,5587,Vanini,RS,-28.4783,-51.8450,757
4322608,5619,"Venâncio Aires",RS,-29.6064,-52.1919,46
4322707,5628,"Vera Cruz",RS,-29.7147,-52.5056,68
4322806,5631,Veranópolis,RS,-28.9361,-51.5494,680
4322855,5642,"Vespasiano Correa",RS,-29.0675,-51.8592,518
4322905,5643,Viadutos,RS,-27.5694,-52.0203,645
4323002,5644,Viamão,RS,-30.0811,-51.0233,111
4323101,5649,"Vicente Dutra",RS,-27.1619,-53.4053,289
4323200,5656,"Victor Graeff",RS,-28.5603,-52.7483,411
4323309,5666,"Vila Flores",RS,-28.8628,-51.5333,743
4323358,5667,"Vila Lângaro",RS,-28.1072,-52.1442,643
4323408,5668,"Vila Maria",RS,-28.5347,-52.1536,455
4323457,5670,"Vila Nova do Sul",RS,-30.3439,-53.8828,267
4323507,5687,"Vista Alegre",RS,-27.3669,-53.4903,546
4323606,5689,"Vista Alegre do Prata",RS,-28.8086,-51.7903,562
4323705,5690,"Vista Gaúcha",RS,-27.4792,-53.5236,497
4323754,5695,"Vitória das Missões",RS,-28.3511,-54.4964,178
4323770,5771,Westfalia,RS,-29.3800,-51.7800,100
4323804,5716,Xangri-lá,RS,-29.8008,-50.0436,9
4200051,256,"Abdon Batista",SC,-27.6111,-51.0225,716
4200101,258,"Abelardo Luz",SC,-26.5647,-52.3283,760
4200200,289,Agrolândia,SC,-27.4117,-49.8256,405
4200309,290,Agronômica,SC,-27.2650,-49.7111,347
4200408,299,"Água Doce",SC,-26.9978,-51.5561,847
4200507,312,"Águas de Chapecó",SC,-27.0703,-52.9867,291
4200556,317,"Águas Frias",SC,-26.8800,-52.8592,345
4200606,319,"Águas Mornas",SC,-27.6939,-48.8236,70
4200705,360,"Alfredo Wagner",SC,-27.7003,-49.3336,480
4200754,393,"Alto Bela Vista",SC,-27.4575,-51.8789,395
4200804,469,Anchieta,SC,-26.5344,-53.3314,710
4200903,481,Angelina,SC,-27.5686,-48.9853,450
4201000,494,"Anita Garibaldi",SC,-27.6892,-51.1300,885
4201109,495,Anitápolis,SC,-27.9019,-49.1286,430
4201208,505,"Antônio Carlos",SC,-27.5169,-48.7675,30
4201257,525,Apiúna,SC,-27.0356,-49.3897,87
4201273,536,Arabutã,SC,-27.1603,-52.1417,408
4201307,583,Araquari,SC,-26.3700,-48.7222,9
4201406,585,Araranguá,SC,-28.9347,-49.4858,13
4201505,629,Armazém,SC,-28.2619,-49.0175,30
4201604,641,"Arroio Trinta",SC,-26.9328,-51.3392,840
4201653,645,Arvoredo,SC,-27.0744,-52.4558,362
4201703,647,Ascurra,SC,-26.9553,-49.3756,88
4201802,661,Atalanta,SC,-27.4200,-49.7811,545
4201901,675,Aurora,SC,-27.3150,-49.6375,350
4201950,707,"Balneário Arroio do Silva",SC,-28.9839,-49.4128,10
4202057,708,"Balneário Barra do Sul",SC,-26.4556,-48.6119,8
4202008,709,"Balneário Camboriú",SC,-26.9906,-48.6347,18
4202073,710,"Balneário Gaivota",SC,-29.1567,-49.5794,7
4212809,3954,"Balneário Piçarras",SC,-26.7639,-48.6717,18
4202081,721,Bandeirante,SC,-26.7686,-53.6383,517
4202099,747,"Barra Bonita",SC,-26.6544,-53.4400,335
4202107,776,"Barra Velha",SC,-26.6322,-48.6847,35
4202131,817,"Bela Vista do Toldo",SC,-26.2733,-50.4644,752
4202156,828,Belmonte,SC,-26.8414,-53.5756,612
4202206,837,"Benedito Novo",SC,-26.7828,-49.3644,130
4202305,861,Biguaçu,SC,-27.4942,-48.6556,2
4202404,868,Blumenau,SC,-26.9194,-49.0661,21
4202438,892,"Bocaina do Sul",SC,-27.7444,-49.9444,860
4202503,905,"Bom Jardim da Serra",SC,-28.3369,-49.6247,1245
4202537,911,"Bom Jesus",SC,-26.7339,-52.3942,669
4202578,922,"Bom Jesus do Oeste",SC,-26.6897,-53.0983,618
4202602,932,"Bom Retiro",SC,-27.7972,-49.4892,890
4202453,939,Bombinhas,SC,-27.1317,-48.5278,32
4202701,971,Botuverá,SC,-27.1994,-49.0747,85
4202800,972,"Braço do Norte",SC,-28.2750,-49.1656,75
